frame,timestamp,x,y,gps_x,gps_y,track_id,instantaneous_speed,cumulative_speed,acceleration,distance_to_next,same_lane,lane
6,1900-01-01 00:00:00.116667,138.98109436035156,519.2866821289062,-81.2088396447259,28.593595286629988,2.0,0.05890281443894432,0.14063333102385578,-2.0014025934839976,8.555237110923275e-05,True,-1
6,1900-01-01 00:00:00.116667,857.4176025390625,222.41246032714844,-81.20867156200654,28.59359170730037,3.0,0.7695585281616198,4.0776512532672715,-99.91974058029196,0.0034289616598244823,True,-1
6,1900-01-01 00:00:00.116667,1031.854736328125,95.78878784179688,-81.20881111320207,28.59359378895265,4.0,0.034551015692004125,0.09187482019029301,-0.3325284726219943,0.00019848977012488285,True,-1
6,1900-01-01 00:00:00.116667,982.7283935546876,279.68426513671875,-81.20840507029779,28.59359281359605,5.0,0.6358638895440458,1.528243850803778,-35.53625691461813,0.028215275534658944,True,-1
6,1900-01-01 00:00:00.116667,936.5762329101562,87.32612609863281,-81.2088437204195,28.593593486705345,6.0,0.008211738244633181,0.013236216248350995,-0.08035715622278491,0.00039731385512485357,True,-1
6,1900-01-01 00:00:00.116667,666.4457397460938,85.17904663085938,-81.20901153829705,28.593591631834624,7.0,0.15560464288156928,0.23934480434756908,-7.049747575510232,0.00014882081583825042,True,-1
7,1900-01-01 00:00:00.133333,426.0557556152344,584.9988403320312,-81.20891005548243,28.59359500078069,1.0,0.06136539812901095,0.040758536551772355,1.0227618030385661,0.0002448595859618794,True,-1
7,1900-01-01 00:00:00.133333,138.97706604003906,519.2918701171875,-81.2088396456004,28.593595286618104,2.0,0.005133347600457984,0.11978794943436459,-3.226297062191668,0.00023131224388083763,True,-1
7,1900-01-01 00:00:00.133333,857.3696899414062,222.4053649902344,-81.20867159704852,28.593591706468583,3.0,0.205745929426646,3.4819955054607132,-33.83010912846357,0.0009744892783892523,True,-1
7,1900-01-01 00:00:00.133333,1031.8367919921875,95.79876708984376,-81.20881111117394,28.593593788894985,4.0,0.011909862601997051,0.07957297326307287,-1.358523526341478,1.351575959154737e-05,True,-1
7,1900-01-01 00:00:00.133333,982.6154174804688,279.7001953125,-81.20840478186,28.59359281147061,5.0,1.6929842514495945,1.5535875920198725,63.42975890468911,0.006500075146293672,True,-1
7,1900-01-01 00:00:00.133333,936.5626220703124,87.34056091308594,-81.2088437163587,28.593593486626258,6.0,0.02383978489888717,0.014867474268804927,0.9377203080675619,0.0001660507122547265,True,-1
7,1900-01-01 00:00:00.133333,666.4432373046875,85.17066955566406,-81.20901153981296,28.593591631948662,7.0,0.008929606134540406,0.20389762118622087,-8.800854238991292,0.0002647895021938169,True,-1
8,1900-01-01 00:00:00.175000,426.07421875,584.9880981445312,-81.20891005798562,28.593595000793357,1.0,0.005876583050420702,0.031069027508166897,-1.331720908118901,0.00015711010777838162,True,-1
8,1900-01-01 00:00:00.175000,138.9718780517578,519.3028564453125,-81.20883964796495,28.59359528659191,2.0,0.00555144944154457,0.08805533446635905,0.010034363911166784,0.002965955317174412,True,-1
8,1900-01-01 00:00:00.175000,857.3592529296875,222.4080810546875,-81.20867158709224,28.593591706162726,3.0,0.023387555580897407,2.521263389143098,-4.3765659597702875,0.10831895740635832,True,-1
8,1900-01-01 00:00:00.175000,1031.8450927734375,95.79581451416016,-81.20881111103886,28.59359378892061,4.0,0.0003243756351920553,0.05755929781400014,-0.27804946280761744,2.676840823549801e-05,True,-1
8,1900-01-01 00:00:00.175000,982.590087890625,279.7039794921875,-81.20840471541125,28.593592810990227,5.0,0.15600055550660405,1.165365865017217,-36.88731360412294,0.013275603685286567,True,-1
8,1900-01-01 00:00:00.175000,936.5701904296876,87.33917236328125,-81.20884371466151,28.593593486657383,6.0,0.003985185212631735,0.011844592014781137,-0.47650658041748706,4.5135197812614366e-05,True,-1
8,1900-01-01 00:00:00.175000,666.444580078125,85.16337585449219,-81.20901153711092,28.59359163209285,7.0,0.006354897213473897,0.14902420332107122,-0.061792519765438085,0.009151485480892856,True,-1
9,1900-01-01 00:00:00.216667,426.0711669921875,584.98291015625,-81.20891005637954,28.59359500080672,1.0,0.0037706124217817844,0.025134552291231228,-0.05054289074420806,0.00015629641385765612,True,-1
9,1900-01-01 00:00:00.216667,138.9673309326172,519.4107055664062,-81.20883967828468,28.593595286320426,2.0,0.07118235815332065,0.08438727317236806,1.5751292080489616,0.00022481885409904325,True,-1
9,1900-01-01 00:00:00.216667,857.45458984375,222.6727752685547,-81.20867047975449,28.59359170047337,3.0,2.599634180679154,2.5383006244049473,61.82942436696322,0.02094354323835607,True,-1
9,1900-01-01 00:00:00.216667,1031.846923828125,95.79469299316406,-81.20881111131243,28.593593788926565,4.0,0.000642436658158687,0.04518598966089895,0.007633403483971287,0.001842008089900362,True,-1
9,1900-01-01 00:00:00.216667,982.65380859375,279.6983642578125,-81.20840485112298,28.593592812136645,5.0,0.3186119395513612,0.9812877722188436,3.9026419959382035,0.041688457120848066,True,-1
9,1900-01-01 00:00:00.216667,936.58056640625,87.33259582519531,-81.2088437151192,28.59359348670908,6.0,0.0010832360816140918,0.009505152165108156,-0.06964622197464763,6.403794154923976e-05,True,-1
9,1900-01-01 00:00:00.216667,666.3736572265625,85.24110412597656,-81.20901163063252,28.59359162983306,7.0,0.21963389447027276,0.16437423228335363,5.1186549849232925,0.0026687496626815483,True,-1
10,1900-01-01 00:00:00.250000,426.0709838867188,584.9924926757812,-81.20891005797719,28.59359500078556,1.0,0.004688939305122735,0.02210560287938254,0.027550082001048522,0.0010000391170791605,True,-1
10,1900-01-01 00:00:00.250000,138.98048400878906,519.4116821289062,-81.20883968058301,28.593595286313867,2.0,0.00674463306930199,0.07288477484989916,-1.9331510840314,0.000976986561428582,True,-1
10,1900-01-01 00:00:00.250000,857.4737548828125,222.7237548828125,-81.20867026564987,28.59359169939135,3.0,0.6283125802764848,2.2553422622941297,-59.140239414474216,0.00824548406155653,True,-1
10,1900-01-01 00:00:00.250000,1031.8099365234375,95.77959442138672,-81.20881113014316,28.593593788830063,4.0,0.0552607953049639,0.04667853853438169,1.638567145075607,0.0010773381318643777,True,-1
10,1900-01-01 00:00:00.250000,982.720947265625,279.76318359375,-81.20840442493734,28.59359281222554,5.0,1.2506662202876448,1.0211952913720763,27.961908041168922,0.0632622232838756,True,-1
10,1900-01-01 00:00:00.250000,936.5902099609376,87.32829284667969,-81.20884371446648,28.593593486753623,6.0,0.0019211574580517733,0.008381608629240108,0.025137892672057165,0.00012697715715301165,True,-1
10,1900-01-01 00:00:00.250000,666.3562622070312,85.28681945800781,-81.20901165789094,28.59359162881289,7.0,0.08006329051335158,0.15188384729660037,-4.187159990307538,0.005917684042248495,True,-1
11,1900-01-01 00:00:00.291667,426.0759582519531,584.9259643554688,-81.208910047755,28.59359500093026,1.0,0.02400074680392542,0.02240172111637448,0.4634796721338873,0.00193140048720846,True,-1
11,1900-01-01 00:00:00.291667,138.91505432128906,519.4813232421875,-81.20883969056929,28.593595286158056,2.0,0.02344748989436681,0.06516014693477595,0.4008653568787006,0.0012511122030494516,True,-1
11,1900-01-01 00:00:00.291667,857.4775390625,222.7439117431641,-81.20867018135738,28.593591698880395,3.0,0.19789003435708186,1.9338631817125318,-10.330058461597979,0.12181936631135654,True,-1
11,1900-01-01 00:00:00.291667,1031.776123046875,95.77540588378906,-81.20881114115639,28.59359378873581,4.0,0.025855908317478523,0.04342498060165022,-0.705711642006513,0.002182918594654186,True,-1
11,1900-01-01 00:00:00.291667,982.86181640625,279.7076416015625,-81.20840507166372,28.59359281543722,5.0,1.5182812125633136,1.0988654908278594,6.422708432948586,0.07214309644866296,True,-1
11,1900-01-01 00:00:00.291667,936.5943603515624,87.3281478881836,-81.2088437131685,28.59359348676949,6.0,0.003047427392253141,0.007548137185073655,0.027030262178735394,0.005463206939770745,True,-1
11,1900-01-01 00:00:00.291667,666.3956298828125,85.19090270996094,-81.20901159744407,28.593591630989017,7.0,0.14202328082771726,0.1503431233860342,1.4870278713218057,0.05596674343825922,True,-1
12,1900-01-01 00:00:00.333333,426.1497192382813,584.93994140625,-81.20891006749973,28.59359500085454,1.0,0.04635435336265684,0.02563851502157957,0.5364951413318154,0.00035377324462862323,True,-1
12,1900-01-01 00:00:00.333333,138.77903747558594,519.598388671875,-81.20883970335632,28.59359528590436,2.0,0.030027173307959763,0.06041251862663208,0.15791492856508785,0.0006339284433825906,True,-1
12,1900-01-01 00:00:00.333333,857.4534912109375,223.0426025390625,-81.20866893602985,28.59359168952169,3.0,2.9237115708576904,2.067624481937037,65.42076360823233,0.055187494978605985,True,-1
12,1900-01-01 00:00:00.333333,1031.7501220703125,95.75071716308594,-81.2088111634725,28.59359378867681,4.0,0.052390884525852874,0.044636571164145405,0.6368496185948819,0.00015758710830114192,True,-1
12,1900-01-01 00:00:00.333333,983.2586669921876,279.68560791015625,-81.20840580914906,28.593592822335367,5.0,1.7314620181602014,1.1843502326745945,5.11642119706446,0.031183590023843275,True,-1
12,1900-01-01 00:00:00.333333,936.4772338867188,87.29998779296875,-81.20884376901776,28.59359348638428,6.0,0.13111906445952923,0.024246662013157144,3.0737684699101444,0.0015022887356137163,True,-1
12,1900-01-01 00:00:00.333333,665.8828735351562,85.10189819335938,-81.20901216957023,28.59359162599614,7.0,1.3432233340915667,0.3115407469270004,28.82926254653313,0.024872068667538733,True,-1
13,1900-01-01 00:00:00.375000,426.15380859375,584.9554443359375,-81.20891007111615,28.59359500081764,1.0,0.00849048994716738,0.023597067133649473,-0.9087254521681296,0.0006098088049151282,True,-1
13,1900-01-01 00:00:00.375000,138.66859436035156,519.634765625,-81.20883969687593,28.59359528584677,2.0,0.01521416092789475,0.055031718711679826,-0.3555094530459359,0.00018310912928857175,True,-1
13,1900-01-01 00:00:00.375000,857.42919921875,223.17745971679688,-81.20866837186558,28.593591684975653,3.0,1.324489283572275,1.9791552981934237,-38.38102784662719,0.01985125342675896,True,-1
13,1900-01-01 00:00:00.375000,1031.7406005859375,95.75684356689452,-81.20881116186186,28.593593788645677,4.0,0.003782060342744664,0.039772900014444536,-1.1666024475750163,4.645807018303243e-05,True,-1
13,1900-01-01 00:00:00.375000,983.375244140625,279.666259765625,-81.20840612793238,28.593592824555408,5.0,0.7484001733708516,1.132451000900283,-23.593295528580164,0.009981527312478446,True,-1
13,1900-01-01 00:00:00.375000,936.4296875,87.30084228515625,-81.20884378437447,28.59359348620406,6.0,0.03605464121759945,0.02565238506890428,-2.28152790558307,0.00029848791770178604,True,-1
13,1900-01-01 00:00:00.375000,665.654541015625,85.05709838867188,-81.20901242382858,28.59359162386017,7.0,0.5969248726219486,0.34551531939937585,-17.911019787112537,0.009345093417245116,True,-1
14,1900-01-01 00:00:00.425000,426.1249084472656,584.958740234375,-81.20891006488202,28.59359500082783,1.0,0.012196176098302564,0.022171955754231108,0.07411372302270368,0.0006723007340870841,True,-1
14,1900-01-01 00:00:00.425000,138.63087463378906,519.6483764648438,-81.20883969500416,28.5935952858241,2.0,0.0036621825857714348,0.04861052669594127,-0.2310395668424663,0.0025177372312273263,True,-1
14,1900-01-01 00:00:00.425000,857.416015625,223.2259521484375,-81.2086681689336,28.593591683238667,3.0,0.3970250685351792,1.7813890194861433,-18.549284300741913,0.0941550223670847,True,-1
14,1900-01-01 00:00:00.425000,1031.733642578125,95.7602310180664,-81.20881116138757,28.59359378862361,4.0,0.0009291614036606485,0.03491743268809655,-0.05705797878168031,0.0029551510975383676,True,-1
14,1900-01-01 00:00:00.425000,983.4166259765624,279.6607666015625,-81.20840622997093,28.593592825321103,5.0,0.1996305462495689,1.0158484440689437,-10.975392542425654,0.04969680551693457,True,-1
14,1900-01-01 00:00:00.425000,936.4153442382812,87.30375671386719,-81.2088437874252,28.59359348614454,6.0,0.00596975835403572,0.02319205672954571,-0.6016976572712746,0.0029246020873351583,True,-1
14,1900-01-01 00:00:00.425000,665.5695190429688,85.04521179199219,-81.20901251935929,28.593591622980394,7.0,0.1869018683449023,0.32568863801756665,-8.200460085540925,0.0006196495230788051,True,-1
15,1900-01-01 00:00:00.466667,426.1954345703125,584.9019775390625,-81.20891007175437,28.59359500091118,1.0,0.016135088537381718,0.021602435852756775,0.09453314227276151,0.0007554266790434612,True,-1
15,1900-01-01 00:00:00.466667,138.562255859375,519.7745971679688,-81.20883972074105,28.59359528552656,2.0,0.06042521014777465,0.04972512754995015,1.3623017630739724,0.0032817972463188238,True,-1
15,1900-01-01 00:00:00.466667,857.3858642578125,223.45428466796875,-81.20866720641409,28.593591675734277,3.0,2.259702459190359,1.8265132558274493,44.70389974452635,0.0226618285223664,True,-1
15,1900-01-01 00:00:00.466667,1031.8134765625,95.77664184570312,-81.20881113117775,28.59359378884206,4.0,0.07092305895644917,0.0383142144936728,1.679840102546104,0.0011758065572228186,True,-1
15,1900-01-01 00:00:00.466667,983.47998046875,279.60821533203125,-81.20840673802245,28.593592827177574,5.0,1.192713790696104,1.0325339750185367,23.833807196259272,0.006477279694913084,True,-1
15,1900-01-01 00:00:00.466667,936.451904296875,87.23306274414062,-81.2088438173221,28.59359348641896,6.0,0.07018988857693519,0.027625846574802833,1.5412707951832256,0.00199603506597026,True,-1
15,1900-01-01 00:00:00.466667,665.5633544921875,85.04081726074219,-81.20901252569404,28.593591622978504,7.0,0.014871469582134665,0.2963660511881247,-4.128696540734097,0.01103804347769462,True,-1
16,1900-01-01 00:00:00.516667,426.2427368164063,584.882080078125,-81.20891007947716,28.593595000926705,1.0,0.015108533580869225,0.020942039459274243,-0.020531099130249864,0.0003243442002359824,True,-1
16,1900-01-01 00:00:00.516667,138.5607147216797,519.8922729492188,-81.20883975428954,28.59359528522989,2.0,0.06563594492637648,0.05134317567768969,0.10421469557203661,0.0011210514870644513,True,-1
16,1900-01-01 00:00:00.516667,857.3256225585938,223.40103149414065,-81.20866743808824,28.593591675999072,3.0,0.45323657044732796,1.6868580943685634,-36.12931777486062,0.007976358815477114,True,-1
16,1900-01-01 00:00:00.516667,1031.77392578125,95.77307891845705,-81.2088111431975,28.59359378873097,4.0,0.02351613114445637,0.036809325681812693,-0.9481385562398559,0.0003857936281579867,True,-1
16,1900-01-01 00:00:00.516667,983.3858642578124,279.5999755859375,-81.20840667182397,28.593592825760933,5.0,0.12954559389826167,0.9407047103820779,-21.263363935956846,0.0091689772947432,True,-1
16,1900-01-01 00:00:00.516667,936.3226318359376,87.27127075195312,-81.20884383771794,28.59359348585933,6.0,0.03992070131940519,0.028876169938441474,-0.6053837451505998,0.001586241680708609,True,-1
16,1900-01-01 00:00:00.516667,665.65771484375,85.01325988769531,-81.20901241286715,28.59359162466815,7.0,0.2207608695538924,0.28867739386169927,4.117787999435154,0.004484367118039753,True,-1
17,1900-01-01 00:00:00.558033,426.2615356445313,584.8756103515625,-81.20891008279297,28.59359500092969,1.0,0.007840840309335744,0.019925321537426335,-0.17569243512869218,8.093939137206616e-05,True,-1
17,1900-01-01 00:00:00.558033,138.5534210205078,519.9360961914062,-81.20883976574952,28.593595285121527,2.0,0.027100795026457753,0.049461846908140976,-0.931565776239393,0.00028529514584044364,True,-1
17,1900-01-01 00:00:00.558033,857.3011474609375,223.42083740234372,-81.20866735655524,28.593591674861685,3.0,0.19282402977027302,1.5709136535625103,-6.295328063555938,0.033072666515408425,True,-1
17,1900-01-01 00:00:00.558033,1031.7642822265625,95.78286743164062,-81.20881113925367,28.593593788697195,4.0,0.009326345988444295,0.03467651038145441,-0.3430301493016505,0.00044248627348159795,True,-1
17,1900-01-01 00:00:00.558033,983.36865234375,279.60870361328125,-81.20840657808971,28.593592825342636,5.0,0.22165491695458106,0.8849028861893509,2.2266915596460715,0.004929697407763853,True,-1
17,1900-01-01 00:00:00.558033,936.2872314453124,87.26388549804688,-81.2088438539337,28.593593485740676,6.0,0.03834650874410407,0.029611115120137615,-0.038055228334891486,0.00146726828786661,True,-1
17,1900-01-01 00:00:00.558033,665.700927734375,85.03538513183594,-81.20901236702336,28.593591624833557,7.0,0.10840707629550242,0.2746875246482673,-2.7160903461390995,0.023030239281780912,True,-1
18,1900-01-01 00:00:00.600000,426.2682495117188,584.8712158203125,-81.2089100836204,28.593595000935387,1.0,0.0019286437289314502,0.01861181444596702,-0.14087727453485582,2.106510396489982,True,-1
18,1900-01-01 00:00:00.600000,138.55050659179688,519.9478149414062,-81.20883976866594,28.59359528509286,2.0,0.006798082918494142,0.04634798571970009,-0.4837780186328213,0.6013382520474987,True,-1
18,1900-01-01 00:00:00.600000,857.298828125,223.50054931640625,-81.20866701846116,28.593591672411847,3.0,0.7880636336981063,1.5137764939387721,14.183515713008633,0.2839227271672387,True,-1
18,1900-01-01 00:00:00.600000,1031.7503662109375,95.78115844726562,-81.20881114377704,28.5935937886584,4.0,0.010543671777386946,0.032915148924590236,0.02900673836449236,0.0054507132893484005,True,-1
18,1900-01-01 00:00:00.600000,983.3641357421876,279.6142272949219,-81.2084065276932,28.59359282518254,5.0,0.11746604255162041,0.8288906739859689,-2.482638130029801,0.0626614257273604,True,-1
18,1900-01-01 00:00:00.600000,936.2345581054688,87.26823425292969,-81.20884386893192,28.593593485534303,6.0,0.034962429715409964,0.030001686632519866,-0.08063666758867939,0.0017121371811798286,True,-1
18,1900-01-01 00:00:00.600000,665.500732421875,85.0698013305664,-81.2090126024367,28.59359162166866,7.0,0.5487702071098938,0.2946917471436883,10.493081011613683,0.032234804353408336,True,-1
19,1900-01-01 00:00:00.650000,324.95709228515625,586.4118041992188,-81.20888854861774,28.59359505387402,1.0,42.13020792979963,3.3875395036742604,842.565585721414,1.3575177834055103,True,-1
19,1900-01-01 00:00:00.650000,100.44064331054688,518.2874755859375,-81.2088336211447,28.59359530072252,2.0,12.026765040949973,1.004781350138122,240.39933916062958,0.7568436584352026,True,-1
19,1900-01-01 00:00:00.650000,856.885009765625,224.1853485107422,-81.20866411608925,28.593591642256317,3.0,5.678454543344774,1.8469507378912522,97.80781819293334,0.37189827730183495,True,-1
19,1900-01-01 00:00:00.650000,1031.6859130859375,95.71932983398438,-81.20881119950003,28.59359378851254,4.0,0.109014265786968,0.03900307827358046,1.969411880191621,0.003888039670836449,True,-1
19,1900-01-01 00:00:00.650000,983.9513549804688,279.636962890625,-81.20840716820179,28.59359283444706,5.0,1.253228514547208,0.8628377012308681,22.71524943991175,0.0566871546265674,True,-1
19,1900-01-01 00:00:00.650000,936.1895751953124,87.26406860351562,-81.20884388643434,28.59359348537336,6.0,0.03424274362359657,0.030340971191806,-0.014393721836267886,0.006173310657870161,True,-1
19,1900-01-01 00:00:00.650000,665.2266845703125,85.15518188476562,-81.20901293192763,28.593591616653697,7.0,0.6446960870681667,0.32269209433764656,1.918517599165459,0.024784283012447644,True,-1
20,1900-01-01 00:00:00.691667,248.27825927734372,588.0191040039062,-81.20887467061665,28.59359508730921,1.0,32.58016616040296,5.212092353756708,-229.1991688721691,0.9171717076520685,True,-1
20,1900-01-01 00:00:00.691667,65.08714294433594,508.9472351074219,-81.20882588394036,28.593595333875665,2.0,18.164102489624945,2.077246964783811,147.29492040883602,0.6760640204509223,True,-1
20,1900-01-01 00:00:00.691667,855.3582763671875,225.0728454589844,-81.20866031480757,28.593591579029265,3.0,8.925487251346027,2.289362588044507,77.92816156673753,0.4802654766291175,True,-1
20,1900-01-01 00:00:00.691667,1031.71044921875,95.7716064453125,-81.2088111597522,28.59359378855,4.0,0.09331220560242995,0.04239742418902426,-0.37684642965747606,0.01048188769106488,True,-1
20,1900-01-01 00:00:00.691667,984.0023803710938,279.71881103515625,-81.20840658868302,28.593592834020978,5.0,1.360480827191,0.8939406298734749,2.5740349111717205,0.08547413273166213,True,-1
20,1900-01-01 00:00:00.691667,936.409912109375,87.24650573730469,-81.20884382333146,28.593593486235218,6.0,0.14815827052271965,0.037704607626819556,2.733950773972762,0.012536195616566933,True,-1
20,1900-01-01 00:00:00.691667,664.9983520507812,85.09986877441406,-81.20901318529033,28.593591614694088,7.0,0.5948180337544734,0.3397000931101686,-1.1970637030190157,0.010795003782628265,True,-1
21,1900-01-01 00:00:00.733333,192.681640625,587.593017578125,-81.2088652943126,28.593595112267604,1.0,22.012473183220575,6.200334702539613,-253.62868951140942,1.0506297297259037,True,-1
21,1900-01-01 00:00:00.733333,32.39289093017578,500.6422729492188,-81.20881897254316,28.59359536308612,2.0,16.22579610355979,2.9095016365501127,-46.520097587125086,2.052340611691838,True,-1
21,1900-01-01 00:00:00.733333,854.213134765625,226.1614990234375,-81.20865540552767,28.593591515573934,3.0,11.526555863992643,2.8327184602623134,62.42664552984726,1.0609160485257032,True,-1
21,1900-01-01 00:00:00.733333,1031.7734375,95.91365051269533,-81.20881105259477,28.59359378864132,4.0,0.2515693296948322,0.05470146284712009,3.7982317499256526,0.005188165913617935,True,-1
21,1900-01-01 00:00:00.733333,983.62548828125,279.76202392578125,-81.20840571490602,28.59359282717849,5.0,2.0514120081520213,0.9620261241923249,16.582613664883148,0.01565030520376273,True,-1
21,1900-01-01 00:00:00.733333,936.6036987304688,87.35311889648438,-81.20884369517393,28.593593486756166,6.0,0.30087350877374675,0.053184890820159224,3.665224361614436,0.004413158399578154,True,-1
21,1900-01-01 00:00:00.733333,664.9044189453125,85.11199188232422,-81.20901329563708,28.59359161327254,7.0,0.25908423613085646,0.334958057518293,-8.057740066807876,0.03744558853006106,True,-1
22,1900-01-01 00:00:00.783333,120.33355712890624,588.7156982421875,-81.2088545536513,28.593595138574564,1.0,21.012594594518074,7.176967652179049,-19.997571774050016,0.7434875953767247,True,-1
